#made from index.txt file
#1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24
#num|file|title|subtitle|subtitle2|year|cat|catnum|subcat|subcatnum|scripture|parable|miracle|txt|mp3|wma|rm|link|comment|synopsis|audiofirst|tooltip|indextitle|note|tag1|tag2|tag3|tag4|tag5|tag6|tag7|tag8|tag9
#1:num|2:file|3:title|4:subtitle|5:subtitle2|6:year|7:cat|8:catnum|9:subcat|10:subcatnum|11:scripture|12:parable|13:miracle|14:txt|15:mp3|16:wma|17:rm|18:link|19:comment|20:synopsis|21:audiofirst|22:tooltip|23:indextitle|24:note|25:tag1|26:tag2|27:tag3|28:tag4|29:tag5|30:tag6|31:tag7|32:tag8|33:tag9
125|sophia-abbess-confessor-of-kiev-and-those-with-her|Sophia Abbess-Confessor Of Kiev And Those With Her||||||||||||||||||||||||||||||
126|stefan-and-melania-martyrs-and-those-with-them-of-krasnodar|Martyrs Stefan, Melania And Those With Them Of Krasnodar||||||||||||||||||||||||||||||
127|stephen-bishop-and-hieromartyr-of-izhevsk|Stephen, Bishop And Hieromartyr Of Izhevsk||||||||||||||||||||||||||||||
128|sylvester-archbishop-and-hieromartyr-of-omsk|Hieromartyr Sylvester, Archbishop Of Omsk||||||||||||||||||||||||||||||
129|theodore-andreyev-hieromartyr-of-petrograd|Hieromartyr Theodore (Andreyev) Of Petrograd||||||||||||||||||||||||||||||
130|theodore-archbishop-and-hieromartyr-of-volokolamsk-and-those-with-him-01-of-05|Hieromartyr Theodore, Archbishop Of Volokolamsk And Those With Him||||||||||||||||||||||||||||||
131|theodore-rafanovich-hieroconfessor-of-khymy|Hieroconfessor Theodore (Rafanovich) Of Khymy||||||||||||||||||||||||||||||
132|theodosius-bakhmetev-bishop-and-hieroconfessor-of-yeniseisk|Hieroconfessor Bishop Theodosius (Bakhmetev) Of Yeniseisk||||||||||||||||||||||||||||||
133|theodosius-hieroconfessor-of-minvody|Hieroconfessor Theodosius Of Minvody||||||||||||||||||||||||||||||
134|theophanes-bishop-and-hieromartyr-of-solikamsk|Hieromartyr Theophanes, Bishop Of Solikamsk||||||||||||||||||||||||||||||
135|tikhon-archbishop-and-hieromartyr-of-voronezh-and-those-with-him|Tikhon, Archbishop And Hieromartyr Of Voronezh And Those With Him||||||||||||||||||||||||||||||
136|tikhon-bishop-and-hieroconfessor-of-kirillovsk-and-those-with-him|Hieroconfessor Tikhon, Bishop Of Kirillovsk And Those With Him||||||||||||||||||||||||||||||
137|timothy-strelkov-hieromartyr-of-mikhailovka-and-those-with-him|Hieromartyr Timothy (Strelkov) Of Mikhailovka And Those With Him||||||||||||||||||||||||||||||
138|ufa-and-orenburg-hieromartyrs-and-martyrs-01-of-03|Hieromartyrs And Martyrs Of Ufa And Orenburg||||||||||||||||||||||||||||||
139|varenka-blessed-of-sergach|Blessed Varenka Of Sergach||||||||||||||||||||||||||||||
140|victorin-hieromartyr-of-petrograd|Victorin Hieromartyr Of Petrograd||||||||||||||||||||||||||||||
141|vladimir-bramov-bishop|Vladimir (Abramov), Bishop||||||||||||||||||||||||||||||
142|vladimir-metropolitan-and-hieromartyr-of-kiev|Vladimir, Metropolitan And Hieromartyr Of Kiev||||||||||||||||||||||||||||||
143|vladimir-suzdal-and-ivanovo-hieromartyrs-martyrs-and-confessors-01-of-03|Hieromartyrs, Martyrs And Confessors Of Vladimir, Suzdal And Ivanovo||||||||||||||||||||||||||||||
144|western-siberia-hieromartyrs-and-martyrs|Hieromartyrs And Martyrs Of Western Siberia||||||||||||||||||||||||||||||
145|yaroslavl-and-rostov-hieromartyrs-martyrs-and-confessors|Hieromartyrs, Martyrs And Confessors Of Yaroslavl And Rostov||||||||||||||||||||||||||||||
